Step,numberOfAcceptedPeleSteps,currentEnergy,sasaLig,epoch,trajectory,Cluster
88,88,-24.812,0.994546,,output/trajectory_40.pdb,0
89,89,-24.7651,0.995436,,output/trajectory_40.pdb,0
90,90,-24.7863,0.995572,,output/trajectory_40.pdb,0
91,91,-24.7337,0.997398,,output/trajectory_40.pdb,0
92,92,-24.7739,0.997419,,output/trajectory_40.pdb,0
93,93,-24.789,0.997815,,output/trajectory_40.pdb,0
94,94,-24.789,0.997815,,output/trajectory_40.pdb,0
95,95,-24.7199,0.998113,,output/trajectory_40.pdb,0
96,96,-24.6992,0.996852,,output/trajectory_40.pdb,0
97,97,-24.6958,0.995259,,output/trajectory_40.pdb,0
98,98,-24.6601,0.996591,,output/trajectory_40.pdb,0
99,99,-24.6646,0.997333,,output/trajectory_40.pdb,0
100,100,-24.6235,0.997892,,output/trajectory_40.pdb,0
0,0,-19.0793,1.0,,output/trajectory_41.pdb,-
1,1,-24.6426,0.998902,,output/trajectory_41.pdb,0
2,2,-24.6683,0.997712,,output/trajectory_41.pdb,0
3,3,-24.6537,0.996555,,output/trajectory_41.pdb,0
4,4,-24.6228,0.995667,,output/trajectory_41.pdb,0
5,5,-24.6223,0.99595,,output/trajectory_41.pdb,0
6,6,-24.4806,0.996208,,output/trajectory_41.pdb,-
7,7,-24.5524,0.997511,,output/trajectory_41.pdb,-
8,8,-24.5299,0.997461,,output/trajectory_41.pdb,-
9,9,-24.5356,0.997251,,output/trajectory_41.pdb,-
10,10,-24.5265,0.99646,,output/trajectory_41.pdb,-
11,11,-24.5087,0.997813,,output/trajectory_41.pdb,-
12,12,-24.5418,0.9959,,output/trajectory_41.pdb,-
13,13,-24.5026,0.998712,,output/trajectory_41.pdb,-
14,14,-24.4826,0.995581,,output/trajectory_41.pdb,-
15,15,-24.4548,0.995905,,output/trajectory_41.pdb,-
16,16,-24.4482,0.998276,,output/trajectory_41.pdb,-
17,17,-24.4615,0.994935,,output/trajectory_41.pdb,-
18,18,-24.4499,0.995379,,output/trajectory_41.pdb,-
19,19,-24.4977,0.996034,,output/trajectory_41.pdb,-
20,20,-24.5281,0.995451,,output/trajectory_41.pdb,-
21,21,-24.54,0.999388,,output/trajectory_41.pdb,-
22,22,-24.5649,0.997105,,output/trajectory_41.pdb,-
23,23,-24.5775,0.997541,,output/trajectory_41.pdb,-
24,24,-24.5775,0.997541,,output/trajectory_41.pdb,-
25,25,-24.5336,0.998529,,output/trajectory_41.pdb,-
26,26,-24.5243,0.998502,,output/trajectory_41.pdb,-
27,27,-24.5301,0.996805,,output/trajectory_41.pdb,-
28,28,-24.5588,0.99594,,output/trajectory_41.pdb,-
29,29,-24.5424,0.996313,,output/trajectory_41.pdb,-
30,30,-24.5267,1.00012,,output/trajectory_41.pdb,-
31,31,-24.5529,0.99746,,output/trajectory_41.pdb,-
32,32,-24.5483,0.996923,,output/trajectory_41.pdb,-
33,33,-24.5277,0.997203,,output/trajectory_41.pdb,-
34,34,-24.4841,0.996566,,output/trajectory_41.pdb,-
35,35,-24.5169,0.999661,,output/trajectory_41.pdb,-
36,36,-24.4901,0.997091,,output/trajectory_41.pdb,-
37,37,-24.542,0.997956,,output/trajectory_41.pdb,-
38,38,-24.549,0.998123,,output/trajectory_41.pdb,-
39,39,-24.5215,0.997683,,output/trajectory_41.pdb,-
40,40,-24.4611,0.998673,,output/trajectory_41.pdb,-
41,41,-24.4572,0.998673,,output/trajectory_41.pdb,-
42,42,-24.6903,0.993047,,output/trajectory_41.pdb,0
43,43,-24.6782,0.995931,,output/trajectory_41.pdb,0
44,44,-24.8212,0.994182,,output/trajectory_41.pdb,0
45,45,-24.77,0.994528,,output/trajectory_41.pdb,0
46,46,-24.8143,0.995375,,output/trajectory_41.pdb,0
47,47,-24.7523,0.994555,,output/trajectory_41.pdb,0
48,48,-24.7547,0.994555,,output/trajectory_41.pdb,0
49,49,-24.7958,0.993786,,output/trajectory_41.pdb,0
50,50,-24.8134,0.992794,,output/trajectory_41.pdb,0
51,51,-24.7984,0.993302,,output/trajectory_41.pdb,0
52,52,-24.8458,0.992189,,output/trajectory_41.pdb,0
53,53,-24.8245,0.993163,,output/trajectory_41.pdb,0
54,54,-24.7964,0.995545,,output/trajectory_41.pdb,0
55,55,-24.8742,0.994121,,output/trajectory_41.pdb,0
56,56,-24.8591,0.995305,,output/trajectory_41.pdb,0
57,57,-24.7467,0.994271,,output/trajectory_41.pdb,0
58,58,-24.7709,0.994729,,output/trajectory_41.pdb,0
59,59,-24.6707,0.994829,,output/trajectory_41.pdb,0
60,60,-24.6568,0.993269,,output/trajectory_41.pdb,0
61,61,-24.7156,0.993853,,output/trajectory_41.pdb,0
62,62,-24.7271,0.993855,,output/trajectory_41.pdb,0
63,63,-24.6457,0.994597,,output/trajectory_41.pdb,0
64,64,-24.646,0.994597,,output/trajectory_41.pdb,0
65,65,-24.7372,0.993943,,output/trajectory_41.pdb,0
66,66,-24.7424,0.993924,,output/trajectory_41.pdb,0
67,67,-24.7352,0.997645,,output/trajectory_41.pdb,0
68,68,-24.5869,1.00166,,output/trajectory_41.pdb,-
69,69,-24.6466,1.00128,,output/trajectory_41.pdb,0
70,70,-24.6572,0.997659,,output/trajectory_41.pdb,0
71,71,-24.654,0.998148,,output/trajectory_41.pdb,0
72,72,-24.6225,0.998822,,output/trajectory_41.pdb,0
73,73,-24.6579,0.999591,,output/trajectory_41.pdb,0
74,74,-24.6976,0.999775,,output/trajectory_41.pdb,0
75,75,-24.7028,0.999775,,output/trajectory_41.pdb,0
76,76,-24.7027,0.999775,,output/trajectory_41.pdb,0
77,77,-24.7033,1.00404,,output/trajectory_41.pdb,0
78,78,-24.6942,1.00248,,output/trajectory_41.pdb,0
79,79,-24.7063,1.0021,,output/trajectory_41.pdb,0
80,80,-24.6893,1.00289,,output/trajectory_41.pdb,0
81,81,-24.6858,0.998381,,output/trajectory_41.pdb,0
82,82,-24.6509,0.999889,,output/trajectory_41.pdb,0
83,83,-24.6582,0.99958,,output/trajectory_41.pdb,0
84,84,-24.6583,0.99958,,output/trajectory_41.pdb,0
85,85,-24.6859,0.995932,,output/trajectory_41.pdb,0
86,86,-24.6737,0.995813,,output/trajectory_41.pdb,0
87,87,-24.6855,0.993372,,output/trajectory_41.pdb,0
88,88,-24.666,0.993372,,output/trajectory_41.pdb,0
89,89,-24.6764,0.99245,,output/trajectory_41.pdb,0
90,90,-24.648,0.992287,,output/trajectory_41.pdb,0
91,91,-24.7114,0.992476,,output/trajectory_41.pdb,0
92,92,-24.7099,0.994832,,output/trajectory_41.pdb,0
93,93,-24.6935,0.995183,,output/trajectory_41.pdb,0
94,94,-24.691,0.996379,,output/trajectory_41.pdb,0
95,95,-24.6945,0.994222,,output/trajectory_41.pdb,0
96,96,-24.6831,0.996359,,output/trajectory_41.pdb,0
97,97,-24.6939,0.996482,,output/trajectory_41.pdb,0
98,98,-24.6521,0.997479,,output/trajectory_41.pdb,0
99,99,-24.6496,0.997051,,output/trajectory_41.pdb,0
100,100,-24.6496,0.997051,,output/trajectory_41.pdb,0
0,0,-19.0793,1.0,,output/trajectory_42.pdb,-
1,1,-24.595,0.997624,,output/trajectory_42.pdb,-
2,2,-24.673,0.998371,,output/trajectory_42.pdb,0
3,3,-24.5778,0.997171,,output/trajectory_42.pdb,-
4,4,-24.4471,0.996749,,output/trajectory_42.pdb,-
5,5,-24.4577,0.997014,,output/trajectory_42.pdb,-
6,6,-24.4942,0.99697,,output/trajectory_42.pdb,-
7,7,-24.4793,0.9976,,output/trajectory_42.pdb,-
8,8,-24.4714,0.9976,,output/trajectory_42.pdb,-
9,9,-24.504,0.995996,,output/trajectory_42.pdb,-
10,10,-24.4927,0.994601,,output/trajectory_42.pdb,-
11,11,-24.4821,0.995743,,output/trajectory_42.pdb,-
12,12,-24.5053,0.99537,,output/trajectory_42.pdb,-
13,13,-24.4905,0.99715,,output/trajectory_42.pdb,-
14,14,-24.451,0.996381,,output/trajectory_42.pdb,-
15,15,-24.464,0.997986,,output/trajectory_42.pdb,-
16,16,-24.5714,0.995657,,output/trajectory_42.pdb,-
17,17,-24.5059,0.99575,,output/trajectory_42.pdb,-
18,18,-24.6428,0.994651,,output/trajectory_42.pdb,0
19,19,-24.6288,0.99554,,output/trajectory_42.pdb,0
20,20,-24.6116,0.996617,,output/trajectory_42.pdb,-
21,21,-24.6385,0.996102,,output/trajectory_42.pdb,0
22,22,-24.5313,0.996551,,output/trajectory_42.pdb,-
23,23,-24.6341,0.99524,,output/trajectory_42.pdb,0
24,24,-24.6266,0.996102,,output/trajectory_42.pdb,0
25,25,-24.6368,0.99434,,output/trajectory_42.pdb,0
26,26,-24.6458,0.99504,,output/trajectory_42.pdb,0
27,27,-24.6341,0.994664,,output/trajectory_42.pdb,0
28,28,-24.6526,0.99583,,output/trajectory_42.pdb,0
29,29,-24.7518,0.993484,,output/trajectory_42.pdb,0
30,30,-24.7508,0.993857,,output/trajectory_42.pdb,0
31,31,-24.6962,0.994117,,output/trajectory_42.pdb,0
32,32,-24.7505,0.994942,,output/trajectory_42.pdb,0
33,33,-24.7575,0.995758,,output/trajectory_42.pdb,0
34,34,-24.7312,0.99706,,output/trajectory_42.pdb,0
35,35,-24.7034,0.994951,,output/trajectory_42.pdb,0
36,36,-24.6773,0.99498,,output/trajectory_42.pdb,0
37,37,-24.6672,0.994974,,output/trajectory_42.pdb,0
38,38,-24.6672,0.994974,,output/trajectory_42.pdb,0
39,39,-24.6437,0.995543,,output/trajectory_42.pdb,0
40,40,-24.6247,0.995169,,output/trajectory_42.pdb,0
41,41,-24.5425,0.996567,,output/trajectory_42.pdb,-
42,42,-24.5617,0.996658,,output/trajectory_42.pdb,-
43,43,-24.6154,0.995096,,output/trajectory_42.pdb,0
44,44,-24.6089,0.996163,,output/trajectory_42.pdb,-
45,45,-24.6072,0.995703,,output/trajectory_42.pdb,-
46,46,-24.6282,0.995648,,output/trajectory_42.pdb,0
47,47,-24.6358,0.995881,,output/trajectory_42.pdb,0
48,48,-24.6332,0.996163,,output/trajectory_42.pdb,0
49,49,-24.6522,0.994878,,output/trajectory_42.pdb,0
50,50,-24.644,0.995647,,output/trajectory_42.pdb,0
51,51,-24.6562,0.995203,,output/trajectory_42.pdb,0
52,52,-24.6658,0.994025,,output/trajectory_42.pdb,0
53,53,-24.6855,0.994204,,output/trajectory_42.pdb,0
55,54,-24.6938,0.993787,,output/trajectory_42.pdb,0
56,55,-24.6189,0.995206,,output/trajectory_42.pdb,0
57,56,-24.6339,0.994581,,output/trajectory_42.pdb,0
58,57,-24.5679,0.996646,,output/trajectory_42.pdb,-
59,58,-24.6135,0.996971,,output/trajectory_42.pdb,-
60,59,-24.624,0.997433,,output/trajectory_42.pdb,0
61,60,-24.6767,0.992663,,output/trajectory_42.pdb,0
62,61,-24.699,0.993081,,output/trajectory_42.pdb,0
63,62,-24.6667,0.994148,,output/trajectory_42.pdb,0
64,63,-24.6697,0.993823,,output/trajectory_42.pdb,0
65,64,-24.6866,0.993732,,output/trajectory_42.pdb,0
66,65,-24.6987,0.993687,,output/trajectory_42.pdb,0
67,66,-24.6934,0.994105,,output/trajectory_42.pdb,0
68,67,-24.6997,0.992934,,output/trajectory_42.pdb,0
69,68,-24.6958,0.993445,,output/trajectory_42.pdb,0
70,69,-24.6868,0.994172,,output/trajectory_42.pdb,0
71,70,-24.6617,0.993755,,output/trajectory_42.pdb,0
72,71,-24.6617,0.993755,,output/trajectory_42.pdb,0
73,72,-24.6748,0.992099,,output/trajectory_42.pdb,0
74,73,-24.7746,0.991376,,output/trajectory_42.pdb,0
75,74,-24.7535,0.994359,,output/trajectory_42.pdb,0
76,75,-24.7556,0.994803,,output/trajectory_42.pdb,0
77,76,-24.7111,0.993968,,output/trajectory_42.pdb,0
78,77,-24.6661,0.993611,,output/trajectory_42.pdb,0
79,78,-24.7858,0.99177,,output/trajectory_42.pdb,0
80,79,-24.7864,0.991325,,output/trajectory_42.pdb,0
81,80,-24.7761,0.992187,,output/trajectory_42.pdb,0
82,81,-24.7232,0.991948,,output/trajectory_42.pdb,0
83,82,-24.7683,0.991666,,output/trajectory_42.pdb,0
84,83,-24.7912,0.990668,,output/trajectory_42.pdb,0
85,84,-24.8072,0.990174,,output/trajectory_42.pdb,0
86,85,-24.7668,0.991062,,output/trajectory_42.pdb,0
87,86,-24.717,0.993198,,output/trajectory_42.pdb,0
88,87,-24.7325,0.992874,,output/trajectory_42.pdb,0
89,88,-24.7318,0.992083,,output/trajectory_42.pdb,0
90,89,-24.7318,0.992083,,output/trajectory_42.pdb,0
91,90,-24.7287,0.992083,,output/trajectory_42.pdb,0
92,91,-24.7953,0.992283,,output/trajectory_42.pdb,0
93,92,-24.7338,0.991628,,output/trajectory_42.pdb,0
94,93,-24.7212,0.992073,,output/trajectory_42.pdb,0
95,94,-24.724,0.993236,,output/trajectory_42.pdb,0
96,95,-24.7164,0.994809,,output/trajectory_42.pdb,0
97,96,-24.719,0.994582,,output/trajectory_42.pdb,0
98,97,-24.81,0.993956,,output/trajectory_42.pdb,0
99,98,-24.8072,0.996045,,output/trajectory_42.pdb,0
100,99,-24.7618,0.999121,,output/trajectory_42.pdb,0
0,0,-19.0793,1.0,,output/trajectory_43.pdb,-
1,1,-24.5822,1.00049,,output/trajectory_43.pdb,-
2,2,-24.6629,0.998636,,output/trajectory_43.pdb,0
3,3,-24.6607,0.997982,,output/trajectory_43.pdb,0
4,4,-24.7149,0.997476,,output/trajectory_43.pdb,0
5,5,-24.7691,0.998298,,output/trajectory_43.pdb,0
6,6,-24.7328,0.998452,,output/trajectory_43.pdb,0
7,7,-24.7415,0.995583,,output/trajectory_43.pdb,0
8,8,-24.7158,0.996821,,output/trajectory_43.pdb,0
9,9,-24.7005,0.996821,,output/trajectory_43.pdb,0
10,10,-24.6904,0.998357,,output/trajectory_43.pdb,0
11,11,-24.7408,0.997364,,output/trajectory_43.pdb,0
12,12,-24.7538,0.99725,,output/trajectory_43.pdb,0
13,13,-24.8145,0.997641,,output/trajectory_43.pdb,0
14,14,-24.7824,0.997718,,output/trajectory_43.pdb,0
15,15,-24.7923,0.997718,,output/trajectory_43.pdb,0
16,16,-24.7923,0.997718,,output/trajectory_43.pdb,0
17,17,-24.7923,0.997718,,output/trajectory_43.pdb,0
18,18,-24.5546,0.99843,,output/trajectory_43.pdb,-
19,19,-24.5297,0.998646,,output/trajectory_43.pdb,-
20,20,-24.5463,0.999019,,output/trajectory_43.pdb,-
21,21,-24.5331,0.998021,,output/trajectory_43.pdb,-
22,22,-24.5195,0.997366,,output/trajectory_43.pdb,-
23,23,-24.6114,0.997237,,output/trajectory_43.pdb,-
24,24,-24.5869,0.997117,,output/trajectory_43.pdb,-
25,25,-24.5264,0.997041,,output/trajectory_43.pdb,-
26,26,-24.6113,0.997237,,output/trajectory_43.pdb,-
27,27,-24.721,0.995967,,output/trajectory_43.pdb,0
28,28,-24.7208,0.997266,,output/trajectory_43.pdb,0
29,29,-24.682,0.996616,,output/trajectory_43.pdb,0
30,30,-24.706,0.996941,,output/trajectory_43.pdb,0
31,31,-24.7059,0.996941,,output/trajectory_43.pdb,0
32,32,-24.7059,0.996941,,output/trajectory_43.pdb,0
33,33,-24.7059,0.996941,,output/trajectory_43.pdb,0
34,34,-24.7059,0.996941,,output/trajectory_43.pdb,0
35,35,-24.6317,0.997803,,output/trajectory_43.pdb,0
36,36,-24.6729,0.997476,,output/trajectory_43.pdb,0
37,37,-24.6288,0.996958,,output/trajectory_43.pdb,0
38,38,-24.6322,0.998665,,output/trajectory_43.pdb,0
39,39,-24.6332,0.998665,,output/trajectory_43.pdb,0
40,40,-24.6704,0.996529,,output/trajectory_43.pdb,0
41,41,-24.6298,0.99525,,output/trajectory_43.pdb,0
42,42,-24.6532,0.996394,,output/trajectory_43.pdb,0
43,43,-24.6572,0.995578,,output/trajectory_43.pdb,0
44,44,-24.7795,0.99813,,output/trajectory_43.pdb,0
45,45,-24.7735,0.99813,,output/trajectory_43.pdb,0
46,46,-24.824,0.995518,,output/trajectory_43.pdb,0
47,47,-24.8163,0.99385,,output/trajectory_43.pdb,0
48,48,-24.6936,0.994682,,output/trajectory_43.pdb,0
49,49,-24.5077,1.00091,,output/trajectory_43.pdb,-
50,50,-24.5998,1.00019,,output/trajectory_43.pdb,-
51,51,-24.754,0.999071,,output/trajectory_43.pdb,0
52,52,-24.6844,0.999261,,output/trajectory_43.pdb,0
53,53,-24.7632,0.999173,,output/trajectory_43.pdb,0
54,54,-24.5781,1.00337,,output/trajectory_43.pdb,-
55,55,-24.6031,1.00258,,output/trajectory_43.pdb,-
56,56,-24.6316,1.00411,,output/trajectory_43.pdb,0
57,57,-24.6733,1.00426,,output/trajectory_43.pdb,0
58,58,-24.6511,1.00298,,output/trajectory_43.pdb,0
59,59,-24.6727,1.00298,,output/trajectory_43.pdb,0
60,60,-24.6673,1.00265,,output/trajectory_43.pdb,0
61,61,-24.6768,1.00265,,output/trajectory_43.pdb,0
62,62,-24.6416,1.00316,,output/trajectory_43.pdb,0
63,63,-24.668,1.00307,,output/trajectory_43.pdb,0
64,64,-24.6067,1.00098,,output/trajectory_43.pdb,-
65,65,-24.5633,1.00222,,output/trajectory_43.pdb,-
66,66,-24.5729,1.00154,,output/trajectory_43.pdb,-
67,67,-24.6129,1.00174,,output/trajectory_43.pdb,-
68,68,-24.6403,1.00262,,output/trajectory_43.pdb,0
69,69,-24.6294,1.00113,,output/trajectory_43.pdb,0
70,70,-24.5854,1.00224,,output/trajectory_43.pdb,-
71,71,-24.5855,1.00224,,output/trajectory_43.pdb,-
72,72,-24.7495,1.00137,,output/trajectory_43.pdb,0
73,73,-24.7707,1.00102,,output/trajectory_43.pdb,0
74,74,-24.799,1.00092,,output/trajectory_43.pdb,0
75,75,-24.782,1.00092,,output/trajectory_43.pdb,0
76,76,-24.8007,1.00064,,output/trajectory_43.pdb,0
77,77,-24.7346,1.00215,,output/trajectory_43.pdb,0
78,78,-24.7396,1.00324,,output/trajectory_43.pdb,0
79,79,-24.7234,1.00241,,output/trajectory_43.pdb,0
80,80,-24.7081,1.00443,,output/trajectory_43.pdb,0
81,81,-24.6682,1.00451,,output/trajectory_43.pdb,0
82,82,-24.6235,1.0034,,output/trajectory_43.pdb,0
83,83,-24.6245,1.00371,,output/trajectory_43.pdb,0
84,84,-24.6438,1.00545,,output/trajectory_43.pdb,0
85,85,-24.6492,1.00542,,output/trajectory_43.pdb,0
86,86,-24.6437,1.00518,,output/trajectory_43.pdb,0
87,87,-24.6407,1.00516,,output/trajectory_43.pdb,0
88,88,-24.7025,1.00356,,output/trajectory_43.pdb,0
89,89,-24.636,1.0047,,output/trajectory_43.pdb,0
90,90,-24.6482,1.00454,,output/trajectory_43.pdb,0
91,91,-24.6912,1.00251,,output/trajectory_43.pdb,0
92,92,-24.6799,1.00375,,output/trajectory_43.pdb,0
93,93,-24.678,1.00337,,output/trajectory_43.pdb,0
94,94,-24.6927,1.004,,output/trajectory_43.pdb,0
95,95,-24.6926,1.004,,output/trajectory_43.pdb,0
96,96,-24.7035,1.00492,,output/trajectory_43.pdb,0
97,97,-24.6709,1.00471,,output/trajectory_43.pdb,0
98,98,-24.6995,1.00356,,output/trajectory_43.pdb,0
99,99,-24.6815,1.00342,,output/trajectory_43.pdb,0
100,100,-24.6857,1.00342,,output/trajectory_43.pdb,0
0,0,-19.0793,1.0,,output/trajectory_44.pdb,-
1,1,-24.6908,0.9997,,output/trajectory_44.pdb,0
2,2,-24.5446,1.0009,,output/trajectory_44.pdb,-
3,3,-24.5113,1.0007,,output/trajectory_44.pdb,-
4,4,-24.4823,1.00107,,output/trajectory_44.pdb,-
5,5,-24.5274,0.998836,,output/trajectory_44.pdb,-
6,6,-24.5182,0.998836,,output/trajectory_44.pdb,-
7,7,-24.6652,0.998675,,output/trajectory_44.pdb,0
8,8,-24.6867,0.996269,,output/trajectory_44.pdb,0
9,9,-24.6288,0.998429,,output/trajectory_44.pdb,0
10,10,-24.6974,0.998025,,output/trajectory_44.pdb,0
11,11,-24.7843,0.99847,,output/trajectory_44.pdb,0
12,12,-24.7,0.998086,,output/trajectory_44.pdb,0
13,13,-24.7089,0.997701,,output/trajectory_44.pdb,0
14,14,-24.6993,0.997701,,output/trajectory_44.pdb,0
15,15,-24.8016,0.99788,,output/trajectory_44.pdb,0
16,16,-24.8322,0.997972,,output/trajectory_44.pdb,0
17,17,-24.8232,0.997171,,output/trajectory_44.pdb,0
18,18,-24.8837,0.995173,,output/trajectory_44.pdb,0
19,19,-24.9222,0.995187,,output/trajectory_44.pdb,0
20,20,-24.8996,0.994384,,output/trajectory_44.pdb,0
21,21,-24.9542,0.993876,,output/trajectory_44.pdb,0
22,22,-24.9622,0.993282,,output/trajectory_44.pdb,0
23,23,-24.7392,0.996948,,output/trajectory_44.pdb,0
24,24,-24.6803,0.997414,,output/trajectory_44.pdb,0
25,25,-24.6824,0.997018,,output/trajectory_44.pdb,0
26,26,-24.7053,0.996982,,output/trajectory_44.pdb,0
27,27,-24.6699,0.997426,,output/trajectory_44.pdb,0
28,28,-24.7334,0.996118,,output/trajectory_44.pdb,0
29,29,-24.6498,0.997606,,output/trajectory_44.pdb,0
30,30,-24.6502,0.997188,,output/trajectory_44.pdb,0
31,31,-24.6879,0.997544,,output/trajectory_44.pdb,0
32,32,-24.7032,0.996986,,output/trajectory_44.pdb,0
33,33,-24.696,0.997034,,output/trajectory_44.pdb,0
34,34,-24.682,0.997125,,output/trajectory_44.pdb,0
35,35,-24.6821,0.997125,,output/trajectory_44.pdb,0
36,36,-24.6821,0.997125,,output/trajectory_44.pdb,0
37,37,-24.6984,0.996752,,output/trajectory_44.pdb,0
39,38,-24.6557,0.998195,,output/trajectory_44.pdb,0
40,39,-24.6379,0.997675,,output/trajectory_44.pdb,0
41,40,-24.6203,0.996542,,output/trajectory_44.pdb,0
42,41,-24.6395,0.99859,,output/trajectory_44.pdb,0
43,42,-24.7079,0.996195,,output/trajectory_44.pdb,0
44,43,-24.7104,0.996102,,output/trajectory_44.pdb,0
45,44,-24.6831,0.993837,,output/trajectory_44.pdb,0
46,45,-24.7615,0.993948,,output/trajectory_44.pdb,0
47,46,-24.8779,0.991472,,output/trajectory_44.pdb,0
48,47,-24.7426,0.993623,,output/trajectory_44.pdb,0
49,48,-24.7525,0.993948,,output/trajectory_44.pdb,0
50,49,-24.8709,0.991916,,output/trajectory_44.pdb,0
51,50,-24.8773,0.991472,,output/trajectory_44.pdb,0
52,51,-24.844,0.99177,,output/trajectory_44.pdb,0
53,52,-24.8812,0.992539,,output/trajectory_44.pdb,0
54,53,-24.72,0.992772,,output/trajectory_44.pdb,0
55,54,-24.6967,0.995494,,output/trajectory_44.pdb,0
56,55,-24.7474,0.995355,,output/trajectory_44.pdb,0
57,56,-24.6976,0.998435,,output/trajectory_44.pdb,0
58,57,-24.6884,0.998999,,output/trajectory_44.pdb,0
59,58,-24.7162,0.996033,,output/trajectory_44.pdb,0
60,59,-24.7373,0.997132,,output/trajectory_44.pdb,0
61,60,-24.7171,0.996578,,output/trajectory_44.pdb,0
62,61,-24.6016,1.00234,,output/trajectory_44.pdb,-
63,62,-24.6252,0.999317,,output/trajectory_44.pdb,0
64,63,-24.5859,1.00032,,output/trajectory_44.pdb,-
65,64,-24.6034,1.00176,,output/trajectory_44.pdb,-
66,65,-24.6271,1.00259,,output/trajectory_44.pdb,0
67,66,-24.5975,1.00272,,output/trajectory_44.pdb,-
68,67,-24.5081,1.00052,,output/trajectory_44.pdb,-
69,68,-24.5464,1.00145,,output/trajectory_44.pdb,-
70,69,-24.5506,1.00143,,output/trajectory_44.pdb,-
71,70,-24.5704,1.00048,,output/trajectory_44.pdb,-
72,71,-24.5702,1.00089,,output/trajectory_44.pdb,-
73,72,-24.5558,1.00167,,output/trajectory_44.pdb,-
74,73,-24.5511,1.0016,,output/trajectory_44.pdb,-
75,74,-24.5511,1.0016,,output/trajectory_44.pdb,-
76,75,-24.5897,0.996695,,output/trajectory_44.pdb,-
77,76,-24.5799,0.997778,,output/trajectory_44.pdb,-
78,77,-24.5979,0.998102,,output/trajectory_44.pdb,-
79,78,-24.7313,0.997131,,output/trajectory_44.pdb,0
80,79,-24.7285,0.997591,,output/trajectory_44.pdb,0
81,80,-24.7329,0.997102,,output/trajectory_44.pdb,0
82,81,-24.7392,0.998597,,output/trajectory_44.pdb,0
83,82,-24.7701,0.996082,,output/trajectory_44.pdb,0
84,83,-24.7395,0.998273,,output/trajectory_44.pdb,0
85,84,-24.7462,0.997475,,output/trajectory_44.pdb,0
86,85,-24.6629,0.999653,,output/trajectory_44.pdb,0
87,86,-24.6034,1.00019,,output/trajectory_44.pdb,-
88,87,-24.8055,0.996594,,output/trajectory_44.pdb,0
89,88,-24.5609,0.996728,,output/trajectory_44.pdb,-
90,89,-24.5951,0.996034,,output/trajectory_44.pdb,-
91,90,-24.6159,0.997103,,output/trajectory_44.pdb,0
92,91,-24.6159,0.997103,,output/trajectory_44.pdb,0
93,92,-24.5677,0.996955,,output/trajectory_44.pdb,-
94,93,-24.6057,0.995699,,output/trajectory_44.pdb,-
95,94,-24.6805,0.997049,,output/trajectory_44.pdb,0
96,95,-24.673,0.998853,,output/trajectory_44.pdb,0
97,96,-24.5868,0.997192,,output/trajectory_44.pdb,-
98,97,-24.564,0.996511,,output/trajectory_44.pdb,-
99,98,-24.5584,0.996537,,output/trajectory_44.pdb,-
100,99,-24.5743,0.995513,,output/trajectory_44.pdb,-
0,0,-19.0793,1.0,,output/trajectory_45.pdb,-
1,1,-24.595,0.997624,,output/trajectory_45.pdb,-
2,2,-24.5118,0.997314,,output/trajectory_45.pdb,-
3,3,-24.4926,0.995777,,output/trajectory_45.pdb,-
4,4,-24.4316,0.996658,,output/trajectory_45.pdb,-
5,5,-24.5507,0.998739,,output/trajectory_45.pdb,-
6,6,-24.4644,0.996569,,output/trajectory_45.pdb,-
7,7,-24.4874,0.997313,,output/trajectory_45.pdb,-
8,8,-24.5029,0.996148,,output/trajectory_45.pdb,-
9,9,-24.5395,0.996043,,output/trajectory_45.pdb,-
10,10,-24.5397,0.996043,,output/trajectory_45.pdb,-
